work_id,conference_label,conference_short_title,conference_theme_title,conference_year,conference_organizers,conference_series,conference_hosting_institutions,conference_city,conference_state,conference_country,conference_url,work_title,work_url,work_authors,work_type,parent_work_id,keywords,languages,topics,cld3,cld2,cld3vscld2
8859,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"Models of Influence: Analyzing Choreography, Geography, and Reach Through the Performances of Katherine Dunham",NA,Antonio Jimenez-Mavillard;Kate Elswit;Harmony Bench,poster / demo / art installation,NA,NA,NA,NA,en,en,same
8860,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Visualizing Citations in Digital Humanities Quarterly's Biblio,NA,Gregory Palermo,poster / demo / art installation,NA,NA,NA,NA,NA,en,NA
8861,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"Between Advocacy, Research, and Praxis: A Critical Reassessment of the Open Access Discourse",NA,Setsuko Yokoyama,poster / demo / art installation,NA,NA,NA,NA,en,en,same
8862,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Limits of the Syuzhet Package and Its Lexicons,NA,Hoyeol Kim,poster / demo / art installation,NA,NA,NA,NA,en,en,same
8863,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"""Make an Idol of the Hoe"": Tools in 19th-Century American Garden Literature",NA,Emilia Anna Porubcin,poster / demo / art installation,NA,NA,NA,NA,en,en,same
8864,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Linguistic Infinitesimals,NA,Jonathan Scott Enderle,poster / demo / art installation,NA,NA,NA,NA,la,en,different
8865,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Using Webscraper.io to Scrape Digital Humanities Websites,NA,Michael Roth;Heather Froehlich;Cynthia Vitale,poster / demo / art installation,NA,NA,NA,NA,nl,en,different
8866,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"“Not Exceeding Ten Miles Square”: A History of Washington DC’s Rectangular, Nondescript, Document Boxes",NA,Kyle Jon Bickoff,poster / demo / art installation,NA,NA,NA,NA,NA,en,NA
8867,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Technological Histories in Software Studies,NA,Joshua L. Comer,poster / demo / art installation,NA,NA,NA,NA,en,en,same
8868,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Food and Games Paper Session,NA,Arun Jacob,multipaper session,NA,NA,NA,NA,en,en,same
8869,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"On Essay Games: The Diary, The Documentary, and the Satire in Independent Video Games",NA,Nicholas O'Brien,paper,8868,NA,NA,NA,en,en,same
8870,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Octodad: Dadliest Catch and Cultural Impairment Through Game Spaces,NA,Andrea Marie Medina,paper,8868,NA,NA,NA,en,en,same
8871,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Del sabor Pacífico y sus tradiciones migratorias,NA,Alejandro Rojas,paper,8868,NA,NA,NA,es,es,same
8872,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Cooking While Black: What Do Food Blogs Tell Us About Our Racist Past and Present?,NA,Molly Mann,paper,8868,NA,NA,NA,en,en,same
8873,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Expanding Communities of Practice Through Digital Humanities Research Institutes,NA,Lisa Marie Rhody;Kalle Westerling;Rico Chapman;Andrea Davis;Dianne Fallon;Amy Gay;Daniel Johnson;Rafia Mirza;Sarah Noonan;Alicia Peaker;Rosin Torres-Medina,panel / roundtable,NA,NA,NA,NA,NA,en,NA
8874,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Minimal Computing: On the Borders of Speculative Archives,NA,Alexander Gil;Purdom Lindblad;Toniesha Taylor;Marisa Parham;Setsuko Yokoyama,panel / roundtable,NA,NA,NA,NA,en,en,same
8875,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Overcoming Challenges and Breaking Down Barriers: Digital Scholarship Support Within and Beyond the University,NA,Rachel L. Starry;Jennifer Isasi;Heidi Dodson;Chris J. Young;Alex Wermer-Colan;Emma Slayton,panel / roundtable,NA,NA,NA,NA,en,en,same
8876,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Visual Culture Paper Session,NA,Lauren Tilton,multipaper session,NA,NA,NA,NA,NA,en,NA
8877,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Exploring the Correlations Between Graphic Elements in Picasso's Poetry,NA,Luis Meneses;José Calvo Tello;Enrique Mallen,paper,8876,NA,NA,NA,en,en,same
8878,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Computational Analysis of Digitized Images from the Roman de la Rose Digital Library,NA,Kristen Mapes,paper,8876,NA,NA,NA,en,en,same
8879,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,The Chinese Iconography Thesaurus: A Digital Art History Project,NA,Hongxing Zhang;Yi-Hsin Lin;Jin Gao,paper,8876,NA,NA,NA,en,en,same
8880,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,A 3D Model and Exemplum of a Fifteenth-century Italo-Byzantine Reliquary,NA,Justin Garrett Greenlee;Victoria Valdes,paper,8876,NA,NA,NA,en,en,same
8881,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Infrastructure and Capacity Building for Sustainable Digital Projects,NA,Leah Weinryb Grohsgal;Karen Cariani;Sarah Kansa;Alison Langmead;Katherine Walter;Sarah Lepinski,multipaper session,NA,NA,NA,NA,en,en,same
8882,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,The Obstacles & Opportunities of Doing DH at Small Liberal Arts Colleges,NA,Jonathan D. Fitzgerald;Deborah Breen;Mackenzie Brooks;Maria Sachiko Cecire;Nabil Kashyap;Rachel N. Schnepper;Anelise Hanson Shrout,panel / roundtable,NA,NA,NA,NA,en,en,same
8883,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Visual Resources to the Rescue: Supporting the Humanities with Digital Tools,NA,Jasmin Burns;Carolyn Lucarelli;Ann Graf,panel / roundtable,NA,NA,NA,NA,en,en,same
8884,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,The SpokenWeb: Collaborative Approaches to Literary Historical Study and Digital Development,NA,Jason Camlot;Tanya E. Clement;Jonathan Dick;Adam Hammond;Sean Luyk,panel / roundtable,NA,NA,NA,NA,en,en,same
8885,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Analysis of Visual Corpora with Deep Learning,NA,Laure Thompson;Taylor Arnold;Peter Leonard;David Mimno;Lauren Tilton,panel / roundtable,NA,NA,NA,NA,en,en,same
8886,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Pedagogy Paper Session 1,NA,Matthew Gold,multipaper session,NA,NA,NA,NA,NA,en,NA
8887,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"Genesis: General Education, Pedagogical Experiment, and Institutional Change",NA,Vika Zafrin;Jason Prentice,paper,8886,NA,NA,NA,en,en,same
8888,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,The Risky Mediation of Archivists: Teaching DH on Digitized Archives,NA,Jewon Woo,paper,8886,NA,NA,NA,en,en,same
8889,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"""So Near While Apart"": Correspondence Editions as Critical Library Pedagogy and Digital Humanities Methodology",NA,Francesca Giannetti,paper,8886,NA,NA,NA,en,en,same
8890,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Centering Black DH Pedagogy in a First Year Seminar Course,NA,Tatiana Bryant,paper,8886,NA,NA,NA,en,en,same
8891,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Encoding Working Lives: Modelling an Undergraduate DH Research Project on Archival Moravian Ego-Documents,NA,Katherine Faull;Diane Jakacki;Carly Masonheimer;Jess Hom;Marleina Cohen,paper,8886,NA,NA,NA,en,en,same
8895,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Designing Inclusive Information Systems: From Theory to Change,NA,Amanda Rust;Cara Marta Messina;Dorothy Berry;Emily Drabinski;Karen Li-Lun Hwang;Raffaele Viglianti;Scott Young,panel / roundtable,NA,NA,NA,NA,en,en,same
8897,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"EcoCritical Digital Humanities, Or How to Save the Planet",NA,Amanda Starling Gould;Max Symuleski;Ted Dawson;Craig Dietrich;libi rose striegl,panel / roundtable,NA,NA,NA,NA,en,en,same
8899,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Digital Textuality Paper Session 1,NA,Alexander Gil,multipaper session,NA,NA,NA,NA,en,en,same
8900,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Deploying a Digital Edition Using Minimal Computing Principles,NA,Avery Jacob Wiscomb;Steven Gotzler;Daniel Evans,paper,8899,NA,NA,NA,NA,en,NA
8901,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"Using Smartphone Architecture as Narrative Structure. Franz Friedrich's ""Zeitreiseführer""",NA,Katharina Tiwald,paper,8899,NA,NA,NA,de,en,different
8902,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,SF Nexus: A Comprehensive Corpus of Speculative Fiction for Non-Consumptive Research,NA,Rikk Mulligan;Alex Wermer-Colan,paper,8899,NA,NA,NA,en,en,same
8903,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Promoting Digital Humanists: Scholarly Societies and Academic Careers,NA,Seth Denbo;Sarah Levine;Elizabeth Losh,panel / roundtable,NA,NA,NA,NA,en,en,same
8907,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Race and Data Paper Session,NA,Carolina Villarroel,multipaper session,NA,NA,NA,NA,en,en,same
8908,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,What Historians Can Learn from Machine Learning and Vice Versa: The Case of the Civil Rights Movement,NA,Nico Slate,paper,8907,NA,NA,NA,en,en,same
8909,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Validating Machine Learning Systems in the Humanities: Bayesian Explorations of the Encyclopedia Britannica from 1768-2010,NA,Aaron Mauro,paper,8907,NA,NA,NA,en,en,same
8910,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,AI Interpretation of Violence Against Women in 20th Century Border Fictions,NA,Francesca Vera;Michaela Coleman,paper,8907,NA,NA,NA,NA,en,NA
8911,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Creating Models of Influence at the Intersection of Dance and Digital Humanities: Embodied Transmission in the Performances of Katherine Dunham,NA,Kate Elswit;Harmony Bench,paper,8907,NA,NA,NA,en,en,same
8912,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,New Media Paper Session 1,NA,Elizabeth Losh,multipaper session,NA,NA,NA,NA,NA,en,NA
8913,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,The Essay that Broke the Internet,NA,John Jones,paper,8912,NA,NA,NA,en,en,same
8914,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"Incels, The Red Pill, and Three Waves of the Manosphere",NA,Chloe Perry,paper,8912,NA,NA,NA,en,en,same
8915,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Engagement Through Collaboration and Digital Curation: The Headline News Project,NA,Marietta Carr;Kim Lenahan,paper,8912,NA,NA,NA,en,en,same
8916,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Webs: An Ethnography of a Wikipedia Talk Page,NA,Jarah Moesch,paper,8912,NA,NA,NA,en,en,same
8917,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Connecting the Dots: Closing Gaps & Using Collaboratively Created Cultural Heritage Data,NA,Meghan Ferriter;Effie Kapsalis,panel / roundtable,NA,NA,NA,NA,en,en,same
8918,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,Digital Textuality Paper Session 2,NA,Rebecca Munson,multipaper session,NA,NA,NA,NA,en,en,same
8919,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"Combative Collaboration: Readers, Literary Influence, and The Little Review",NA,William Reed Quinn,paper,8918,NA,NA,NA,en,en,same
8920,2019 - Pittsburgh,Pittsburgh,NA,2019,ACH;KeystoneDH,ACH/ICCH;KeystoneDH,Carnegie Mellon University;Duquesne University;University of Pittsburgh,Pittsburgh,Pennsylvania,United States,http://ach2019.ach.org/,"TEI, Transformation, and Text Analysis: Building a Markup-based Toolkit for Word Embedding Models",NA,Sarah Connell,paper,8918,NA,NA,NA,en,en,same
